10010,2020-01-16,14:11:43,-2.8,-5.3,1000.2,1002.0,29.3,20.6,0.11,0.0,110000,50.0,0
10010,2020-01-16,14:11:44,-2.8,-5.3,1000.3,1002.0,29.2,20.7,0.11,0.0,110000,50.0,145
10010,2020-01-16,14:11:45,-2.8,-5.3,1000.2,1002.0,29.3,20.6,0.11,0.0,110000,50.0,146
10010,2020-01-16,14:11:46,-2.3,-4.9,1000.2,1002.0,29.2,20.7,0.11,0.0,110000,50.0,146
10010,2020-01-16,14:11:47,-2.8,-5.3,1000.1,1002.0,29.3,20.9,0.11,0.0,110000,50.1,146
10010,2020-01-16,14:11:48,-2.3,-4.9,1000.1,1002.0,29.2,21.0,0.11,0.0,110000,50.1,146
10010,2020-01-16,14:11:49,-2.3,-4.9,1000.1,1002.0,29.1,21.1,0.11,0.0,110000,50.1,146
10010,2020-01-16,14:11:50,-2.3,-5.3,1000.1,1002.0,29.1,21.3,0.11,0.0,110000,50.1,146
10010,2020-01-16,14:11:51,-2.3,-4.9,1000.1,1002.0,29.1,21.4,0.11,0.0,110000,50.1,146
10010,2020-01-16,14:11:52,-2.3,-4.9,1000.1,1002.0,29.2,21.3,0.11,0.0,110000,50.0,146
10010,2020-01-16,14:11:53,-2.3,-4.9,1000.1,1002.0,29.1,21.4,0.11,0.0,110000,50.0,146
10010,2020-01-16,14:11:54,-2.8,-5.3,1000.0,1002.0,29.2,21.5,0.11,0.0,110000,50.0,145
10010,2020-01-16,14:11:55,-2.3,-4.9,1000.0,1002.0,29.1,21.7,0.11,0.0,110000,50.1,145
10010,2020-01-16,14:11:56,-2.8,-5.3,1000.0,1002.0,29.2,21.5,0.11,0.0,110000,50.1,145
10010,2020-01-16,14:11:57,-2.3,-4.9,1000.0,1002.0,29.1,21.4,0.11,0.0,110000,50.1,145
10010,2020-01-16,14:11:58,-2.3,-5.3,1000.0,1002.0,29.1,21.5,0.11,0.0,110000,50.1,145
10010,2020-01-16,14:11:59,-2.8,-4.9,1000.1,1002.0,29.0,21.4,0.11,0.0,110000,50.1,145
10010,2020-01-16,14:12:00,-2.3,-5.3,1000.1,1002.0,29.1,21.5,0.11,0.0,110000,50.1,145
10010,2020-01-23,11:58:19,-5.5,-7.3,1003.4,1004.6,20.5,29.9,0.08,0.0,110000,82.9,254
10010,2020-01-23,11:58:20,-5.0,-7.9,1003.5,1004.6,20.4,30.1,0.08,0.0,110000,82.9,254
10010,2020-01-23,11:58:21,-5.5,-7.3,1003.4,1004.6,20.5,29.9,0.08,0.0,110000,82.9,254
10010,2020-01-23,11:58:22,-5.0,-7.9,1003.5,1004.6,20.4,30.1,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:58:23,-5.0,-7.3,1003.5,1004.5,20.5,30.2,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:24,-5.0,-7.9,1003.5,1004.6,20.4,30.1,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:25,-5.5,-7.3,1003.5,1004.5,20.3,30.2,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:26,-5.0,-7.3,1003.5,1004.6,20.4,30.1,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:58:27,-5.0,-7.9,1003.5,1004.6,20.3,30.2,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:28,-5.5,-7.3,1003.5,1004.6,20.3,30.1,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:58:29,-5.0,-7.9,1003.5,1004.5,20.2,30.2,0.08,0.0,110000,82.9,254
10010,2020-01-23,11:58:30,-5.0,-7.3,1003.5,1004.5,20.3,30.4,0.08,0.0,110000,82.9,254
10010,2020-01-23,11:58:31,-5.5,-7.9,1003.5,1004.5,20.2,30.2,0.08,0.0,110000,82.8,254
10010,2020-01-23,11:58:32,-5.0,-7.3,1003.5,1004.6,20.1,30.1,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:33,-5.0,-7.3,1003.5,1004.6,20.1,29.9,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:58:34,-5.5,-7.3,1003.5,1004.6,20.0,29.8,0.08,0.0,110000,82.7,253
10010,2020-01-23,11:58:35,-5.5,-7.9,1003.5,1004.6,20.1,29.9,0.08,0.0,110000,82.7,253
10010,2020-01-23,11:58:36,-5.5,-7.3,1003.5,1004.6,20.1,29.8,0.08,0.0,110000,82.7,253
10010,2020-01-23,11:58:37,-5.5,-7.9,1003.5,1004.5,20.1,29.7,0.08,0.0,110000,82.7,252
10010,2020-01-23,11:58:38,-5.5,-7.3,1003.5,1004.5,20.1,29.5,0.08,0.0,110000,82.7,252
10010,2020-01-23,11:58:39,-5.5,-7.9,1003.5,1004.5,20.1,29.4,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:40,-5.5,-7.9,1003.5,1004.5,20.0,29.5,0.08,0.0,110000,82.7,251
